type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
transfer,0x8d761cf7b31128c621952b152830b4b1adda419e,0xacbb7709b625c55b01a4cc0b678792cc2eaefc81,0,9540000000.0,0,6480000000.0,6480000000.0,14310000000.0,14310000000.0,True
transferFrom,0x3887f2facb75f79376c6d26b507dfd00b8f6ae96,0x12310a1577e1af45e40850aed5ab4953824dd4c0,0,0,1350000000.0,5220000000.0,3870000000.0,2025000000.0,675000000.0,True
transfer,0x01376c7cecfcb48b1a57f51dca0b16743ef3f371,0x4690ea9f4ab3e39c67cfcc39a47c31e9f11cbdd2,0,3050000000.0,0,5310000000.0,5310000000.0,4575000000.0,1525000000.0,True
approve,0xc866723f077573ada6f5cfc2c22cf8d1b26cce6b,0x0bba59d197f1517dd3178b2ddc8f0645b47889cb,6250000000.0,0,0,8670000000.0,14920000000.0,9375000000.0,9375000000.0,True
approve,0xb9fec8a9768ce19eccec53015ab47901a1881363,0x4d2e2a839aa83bec15a9aea734f43d3a3e5a6a8e,1730000000.0,0,0,7800000000.0,9530000000.0,2595000000.0,2595000000.0,True
approve,0xec938311c7ce7093c875c07ce23c678d6db1a0e6,0x53e0f7df02b830c2ecc02dc3f0d12a1b33aa844f,9370000000.0,0,0,5090000000.0,14460000000.0,14055000000.0,14055000000.0,True
transferFrom,0x3e160a060b780c4f68bd8e34acf79504c754c9d2,0x40af4fbf71d0663757c011fd1aaf581d9e0253c7,0,0,1370000000.0,6690000000.0,5320000000.0,2055000000.0,685000000.0,True
transferFrom,0xed0b4aec7b75a34f86f64a0189ed2182768bcb59,0x17a9f007cff6dba91dac359e9d7b2664cd391e6b,0,0,17696000000.0,6320000000.0,6320000000.0,10710000000.0,10710000000.0,False
approve,0x0fd00a02ae717d85c8c19f53a0a3b3e534a6ff17,0xf12e2fb2e6a282faa38d3d22f84e8841b28ab030,8540000000.0,0,0,8920000000.0,17460000000.0,12810000000.0,12810000000.0,True
approve,0x8c4b205b5251cb9b565c0cb603bdc8f9b2f0c1f1,0xeb4979f0b4ecd17937b11aebd94a4d35ccaa2733,1220000000.0,0,0,9020000000.0,10240000000.0,1830000000.0,1830000000.0,True
approve,0x94baa9e5095dd53110e2f6fb08dcd2446f814ab5,0x9129281ad2392e6f08081e4803dc4d57680270bb,5370000000.0,0,0,5370000000.0,10740000000.0,8055000000.0,8055000000.0,True
approve,0x56af0d87466e632245fe686b961b1c99b68deafe,0x61ea057ed757004304aeb40d31fcc1194e95444f,4460000000.0,0,0,9000000000.0,13460000000.0,6690000000.0,6690000000.0,True
approve,0x08ec5d4f5f7683b2648e9a387dc3ebbb8cddee7f,0x5331b45ca9aa7ebc95cd8ccd9b2db2c40b0a0cba,3860000000.0,0,0,8810000000.0,12670000000.0,5790000000.0,5790000000.0,True
transferFrom,0xa9e8632b4cd878a90b658b850dddf942e606c505,0xd2c8552311007db60df8c53329b2842c004073c8,0,0,9070000000.0,5490000000.0,5490000000.0,13605000000.0,13605000000.0,False
transferFrom,0x5b2ca25dd9771e09c3e479f3e7413b50fb136d79,0x32a3db3140de9b2971471be82469737840b704f6,0,0,5080000000.0,9730000000.0,4650000000.0,7620000000.0,2540000000.0,True
approve,0xa089083eb98527ddd02cf5acc38ff8cbee8c56db,0xd8c39aad5da216103afcba386b15301b29986583,7590000000.0,0,0,7590000000.0,15180000000.0,11385000000.0,11385000000.0,True
transfer,0x05950b7a0fc98a01b0fa3c87a9077ab04747dd33,0x1d4390a879e607863b9f1ce5cc1c81b43842c084,0,8700000000.0,0,6780000000.0,6780000000.0,13050000000.0,4350000000.0,True
transfer,0x47802dc6c667362d7806c57890074d3f57ef3c5e,0xa524046a00ed1797f3b284ec0b6aaadb0356e829,0,2110000000.0,0,8840000000.0,8840000000.0,3165000000.0,1055000000.0,True
approve,0x1eca04a69684026673a1ecc6d44a71bd735869a6,0x3a43f23c15c8b00d25817c2b9ac601d505aa1a5c,6690000000.0,0,0,5490000000.0,12180000000.0,10035000000.0,10035000000.0,True
transfer,0x653b0e36199d377853b8cce823cc8716d1e38bc5,0x180487245fa53b802763d760eccada020fc7f5fb,0,180000000.0,0,5870000000.0,5870000000.0,270000000.0,90000000.0,True
transferFrom,0xb1af2aa9f5ebe1991fcaf66024c1c1d420a280fa,0x2fff7d77bd057a58a3c6aa95f06c14892057ddc8,0,0,5810000000.0,9170000000.0,3360000000.0,8715000000.0,2905000000.0,True
transfer,0x8969ba599e0e97379f9f1c1855929ef7e54aadc1,0x78ccbecdbf6c9e727d9ee5b06873094516a26ee8,0,2370000000.0,0,8360000000.0,8360000000.0,3555000000.0,1185000000.0,True
approve,0xfee89dcea0022486af3ba248ad90d787a135f4aa,0x0b4d09307dd2e6776eb49cc3bae103369892cd5a,5020000000.0,0,0,6160000000.0,11180000000.0,7530000000.0,7530000000.0,True
approve,0x44a77642d5623610b1a339964812154b7614af9a,0x783c0c79d01113f72aeae68f181788e4bdad8c13,3060000000.0,0,0,7010000000.0,10070000000.0,4590000000.0,4590000000.0,True
approve,0xa6b897d6309b6d9bfa4e43c576c35962ff8d09f0,0xfd4c4fe0dd9119eb627bbf8a102a96831f84d24d,1500000000.0,0,0,8370000000.0,9870000000.0,2250000000.0,2250000000.0,True
transfer,0x73b4b7a9af20d89d2d53907fddf00776940b734e,0x52c9241af5afaac4d604f8077b67c976edc44662,0,8610000000.0,0,6120000000.0,6120000000.0,12915000000.0,12915000000.0,True
transferFrom,0xc9cc288531b373ea5077e5e6564f2b9aeb6a52b6,0xb6fb818ce416e5936c2c248c516711ed06de276c,0,0,1310000000.0,6240000000.0,4930000000.0,1965000000.0,655000000.0,True
transfer,0xd859099a8d38c724320cbcde30efe9e230cb4265,0x5f1ecff82ae24e6ddd21a1f9b0aba80da3da7c61,0,9420000000.0,0,6640000000.0,6640000000.0,14130000000.0,4710000000.0,True
transferFrom,0xcffc3b12c33a3e10c380095a1909276320d659be,0x1763455eca68c3cdd7b29a89dff26790f22cc702,0,0,9630000000.0,8090000000.0,8090000000.0,14445000000.0,14445000000.0,False
transfer,0xee196b4cc5439367d21a5ecd1ed15d906f429227,0x06e11967b855926e09d9d6250a25013b2bf1d019,0,2640000000.0,0,5050000000.0,5050000000.0,3960000000.0,1320000000.0,True
approve,0x07680fc83404ae43e8cb70a12601afafe69ed890,0x4585215aedec69d2728a2eb363c64664b7fed7d5,6930000000.0,0,0,6680000000.0,13610000000.0,10395000000.0,10395000000.0,True
transferFrom,0xbab7af5220e401bc093e20d3a084f3fb7e43d00b,0x688afb33ba868b5af6df0b907140b7182db8c416,0,0,6300000000.0,8370000000.0,2070000000.0,9450000000.0,3150000000.0,True
approve,0xb055f4a67330621cf29918b26bc10bf4efc9de49,0xf27b106bd6524494c33453d512fbad3d45dfce08,2280000000.0,0,0,8760000000.0,11040000000.0,3420000000.0,3420000000.0,True
transfer,0x115fd1693fdbd837a3e0dd9d8c3498828712342f,0xc433dc667b2bcc1d4ccda397b7ab195800521843,0,70000000.0,0,6660000000.0,6660000000.0,105000000.0,35000000.0,True
approve,0x07a068894f38dfa19a1ed49a2ddc5313a4fe4ca6,0x75fb61f036782758accc6af0e006da26d26b2837,5770000000.0,0,0,5540000000.0,11310000000.0,8655000000.0,8655000000.0,True
approve,0xd2b47d8bad2706a35e7b3254d3947c11a60974ba,0x5c4a98c05fdcebce2ee382bc1c664eaed9f6cc64,6580000000.0,0,0,6240000000.0,12820000000.0,9870000000.0,9870000000.0,True
transferFrom,0x7b1824ef629f650e4f95f1087aded59b4487e683,0xf25d9116a2831a1a2ba0ba4c1112a4b864c4592d,0,0,5110000000.0,9530000000.0,4420000000.0,7665000000.0,2555000000.0,True
transferFrom,0x274e3513901f134a9caf70cc010f7ef68832b872,0x736d86df5ac99a29ea56d63f331112dff864c63f,0,0,4770000000.0,6670000000.0,1900000000.0,7155000000.0,2385000000.0,True
transferFrom,0x4212b6e127e81370255dbaacecdfc71a6d8818b2,0x13ec185c646c45b477ae22d8f7f97a9a39cc3816,0,0,1350000000.0,1350000000.0,0.0,2025000000.0,675000000.0,True
transfer,0x82bd65ecbec4bd3b899f4e1cf12e4e5a386a41a3,0x952f9d76aa31210a953f1c63c5b374f36b1677f4,0,150000000.0,0,10000000000.0,10000000000.0,225000000.0,75000000.0,True
transferFrom,0x38465fd1a9a8a39d56cff35100ea2db758e2d267,0xe61799eecac14b7316534683017c90028a8f1f9c,0,0,360000000.0,9410000000.0,9050000000.0,540000000.0,180000000.0,True
approve,0xf0d2629b46db40d778577db33569e4a59f97a02d,0xe7c2319633d2005e82845de84d96f6f4913b94e5,7340000000.0,0,0,6510000000.0,13850000000.0,11010000000.0,11010000000.0,True
transferFrom,0x9c5c529a57353f140693c223b43597adee0f210c,0x0c12061642245a494178e65008bf5a6b520f4095,0,0,8060000000.0,6100000000.0,6100000000.0,12090000000.0,12090000000.0,False
transfer,0x2e0e778a85b29c83fb113c65df95fcd86d322220,0x47e4e33dabad67308eed11fc984c28a55b4f31a9,0,5170000000.0,0,5450000000.0,5450000000.0,7755000000.0,2585000000.0,True
transferFrom,0x539d16203f833e95b0504cf37b56846fcbf62248,0xfba5bafb7739b3e4211f4a7e625669c074270198,0,0,730000000.0,7890000000.0,7160000000.0,1095000000.0,365000000.0,True
approve,0x0483c3f5093f045dae0eda72ab0d035699bdf8eb,0xf09bc0ff19049bab104e4bdce455592de0d3afc2,1280000000.0,0,0,5210000000.0,6490000000.0,1920000000.0,1920000000.0,True
transferFrom,0xc15f8b23fe0d276245b1f944438268135e7130da,0xd5d175a21423041425a0d00cc208b40fa295e296,0,0,8570000000.0,8190000000.0,8190000000.0,12855000000.0,12855000000.0,False
transferFrom,0x49b02fd0964bd14357125c9ca29fc8253605b1a3,0xbc3d102abdbf0c3265ce36b0b910d3a08ed6657a,0,0,4130000000.0,9270000000.0,5140000000.0,6195000000.0,2065000000.0,True
transferFrom,0xe56bfc4e599a86fb75586a798899d397daed8727,0x0b452885b742fdaaaba90d4b535605c427dde7d6,0,0,6950000000.0,7270000000.0,320000000.0,10425000000.0,3475000000.0,True
transferFrom,0xdf0429d695f636b96b3c6f5fe463e8ff48940203,0xb92029aa2d261aa3d2d6488edc59a693c89245dd,0,0,6870000000.0,6260000000.0,6260000000.0,10305000000.0,10305000000.0,False
transfer,0xc9daadcac23c92291fc953defcf1509d882ed4dd,0xf467b2ed8af22d926fed2c4f42bb25ef9dfeaf8d,0,1710000000.0,0,7910000000.0,7910000000.0,2565000000.0,855000000.0,True
transferFrom,0x2ba7a655f7af889c3a14b17bb16a61886decf977,0x9e35fc66903a35782b096dac5a0d442a70dbc21a,0,0,8320000000.0,9340000000.0,9340000000.0,12480000000.0,12480000000.0,False
approve,0x0cad02b0091ebe1c8d70c442cd23b0b94ec4b1cb,0x0d252c02a8faa90a00609b06335289313e9986b6,840000000.0,0,0,9340000000.0,10180000000.0,1260000000.0,1260000000.0,True
transferFrom,0xaaa5669042bec1151f1e4fddd384eb7b06d92c06,0xde57a065c61ad1742f7512c79864605d230fe100,0,0,8310000000.0,5910000000.0,5910000000.0,12465000000.0,12465000000.0,False
approve,0xf38a8506ca80e7826a4be4674e1a5363a82bf276,0x09efd91c149dd76b81917930fb450cead06f5d8f,2640000000.0,0,0,5740000000.0,8380000000.0,3960000000.0,3960000000.0,True
transferFrom,0x023abe062880ae66c0d372e7bcc6235d397ce040,0x8fd064ced0800e30678653d6f1d61d2def98560d,0,0,7000000000.0,8210000000.0,1210000000.0,10500000000.0,3500000000.0,True
approve,0xd60dc86d753e658a8825e639a539b95eea0dc109,0xb497a4491ef34d38e4ebbfd0844d4437591fd80f,1810000000.0,0,0,8810000000.0,10620000000.0,2715000000.0,2715000000.0,True
transfer,0x540d4d76417140a010e36c94869f678fd2f1509d,0x3726e7b8b6f920a220a7e691652999f09e569a3c,0,4730000000.0,0,5210000000.0,5210000000.0,7095000000.0,2365000000.0,True
transferFrom,0xd45ff1fe96d4235b2d4caa481fc50df39748c538,0x4358e27b2a29296d54dd21cd46b049e34b050e12,0,0,16280000000.000002,7400000000.0,7400000000.0,555000000.0,555000000.0,False
transferFrom,0xef5f5a09f0414a0dac7cfab2d11e139883073cdc,0xf5b0555c298e577afa726c89516e389d478a2753,0,0,800000000.0,6550000000.0,5750000000.0,1200000000.0,400000000.0,True
transferFrom,0x597babb1624303e1ff3bc983cdd6f1e3de4d011f,0x9b33bafbe249f7c520b628acaf0350df0875c48f,0,0,8050000000.0,6580000000.0,6580000000.0,12075000000.0,12075000000.0,False
transferFrom,0x3af36423e27f06143b65c84e08e266ff84b91bbe,0x3c3d948033880e03507380f4f69d6751ae1bbc98,0,0,8390000000.0,8390000000.0,8390000000.0,12585000000.0,12585000000.0,False
transfer,0xcd9d494f6788d7297905a93f72174323277925d5,0x50a2c3c0389af6265edb540d877cf4b931439a25,0,680000000.0,0,9780000000.0,9780000000.0,1020000000.0,340000000.0,True
transfer,0xaa3e3c6fd2924d69a916272df2f81eade0637891,0xec1fce1929b0a11a1c0d46ee719fcfffea4f7d13,0,1250000000.0,0,9090000000.0,9090000000.0,1875000000.0,625000000.0,True
approve,0x2284d51c8a6fd8cf380b389021830749aab09cb2,0xa84cc6f496e090ce9a56e6c6bb33db87b6a1550f,9560000000.0,0,0,8480000000.0,18040000000.0,14340000000.0,14340000000.0,True
transferFrom,0x9aef06f3c2a0c1428545bb666e580c6fe233611f,0xb54a1e6d7389a7996360d40ef108c66153ea6b00,0,0,4840000000.0,5030000000.0,190000000.0,7260000000.0,2420000000.0,True
transfer,0xc2012aeb1eadfd2b3e46fe8a383d66eec44310c7,0xe14ae356918f5d78b79a630acb4c598eb764e3ce,0,8510000000.0,0,7850000000.0,7850000000.0,12765000000.0,12765000000.0,True
approve,0x76c39edd86728346b501889dfb1846023522f5de,0x5a7085bed15270556fab4a1e4044eabb9821c4a0,8460000000.0,0,0,7240000000.0,15700000000.0,12690000000.0,12690000000.0,True
transferFrom,0xb1b9e77eb54edc2aed52017f90e4ddb005b42d65,0x1131fa2ba036dc9d5c0b6b4efc47886cd67b86b0,0,0,4400000000.0,6630000000.0,2230000000.0,6600000000.0,2200000000.0,True
approve,0x1b3cc0ffac123f74f03b51fcdc04bc71e3df3b2d,0xf5a0fa8b0938a90e146dbd532e4f12b51c54917e,1960000000.0,0,0,7340000000.0,9300000000.0,2940000000.0,2940000000.0,True
approve,0xff3fef03409a9f49e2619bbf147f82b47dec816a,0xa5fb4fc697e115c2d2c3484e6b509cf238f04d9f,7260000000.0,0,0,6890000000.0,14150000000.0,10890000000.0,10890000000.0,True
transfer,0xc5a6a14a7445e3cd56c99aaa9bc754b5cb4c60ab,0x8181bea0210111b33c0f8d767ddec9547c5d50a7,0,5010000000.0,0,9300000000.0,9300000000.0,7515000000.0,2505000000.0,True
transferFrom,0x555b9be5a81b55407ee9c899cf12fa4c2003da38,0x25bd57d22fe6752a352963255d2f7a00dbf92446,0,0,8220000000.0,7730000000.0,7730000000.0,12330000000.0,12330000000.0,False
approve,0x2661789495b4056deb8367bd30b678b406d56fc0,0xa158ba8bb4c52a5f89aca7047fb6b131fcd388c1,8760000000.0,0,0,5390000000.0,14150000000.0,13140000000.0,13140000000.0,True
approve,0x4fc7c6ad4242f14d07ddd736107a79b65d78587b,0x08bd4d78f21b04a980321c6e244248ce32652723,5210000000.0,0,0,8240000000.0,13450000000.0,7815000000.0,7815000000.0,True
transfer,0x9af4428f184335e342c982f36c09721b7ad0ff40,0x87cb562de91dd5474e28d4a84ea9c3c6dd6f9312,0,4720000000.0,0,7060000000.0,7060000000.0,7080000000.0,2360000000.0,True
transferFrom,0x8af6421848571871c3953d409191ab2a43d8e78d,0xa70e85b99515f15c3afe1be7292b7d3b289c48ef,0,0,6050000000.0,6210000000.0,160000000.0,9075000000.0,3025000000.0,True
transfer,0x313f3f05a958a469f9dc2e9f7b169ebf8e6a808b,0x92ccac19a8bad33c590e4a03818daf53504945f2,0,1720000000.0,0,6450000000.0,6450000000.0,2580000000.0,860000000.0,True
transferFrom,0xacd2bde5ac4fb929cbdac54fb3992fe76b70fd4b,0x177c1e3f96f7ace06f0bca69d413de4e614aad0d,0,0,2440000000.0,8870000000.0,6430000000.0,3660000000.0,1220000000.0,True
approve,0x5c5a0b351711798c7a702969a9bf417406a5a1b1,0xaa048c987a29799b9a3487f6eec41e2900d91514,7060000000.0,0,0,5470000000.0,12530000000.0,10590000000.0,10590000000.0,True
approve,0x316be05eef3c3480d7a37ee3a0a47c120194e5c9,0xe91253ca8bea1efe5c6ac402b5bb3f451d968c5c,8630000000.0,0,0,6790000000.0,15420000000.0,12945000000.0,12945000000.0,True
transferFrom,0xe3a6e2f3da56ea58fe226ab36bcdb92fd0080a0d,0xaf2889f4a02df43a61db66018e1e120c2ec48494,0,0,8320000000.0,8790000000.0,470000000.0,12480000000.0,4160000000.0,True
approve,0x206dc392bc8d1d4e03c64f2797ade7d2ba338a45,0x7888205c8078db591b5b89ea952a2acc37471b93,260000000.0,0,0,6690000000.0,6950000000.0,390000000.0,390000000.0,True
transferFrom,0x993e4d5ca2465edf069330ba5a73383c51cddd91,0x72897b2fb61390a60c5e32980f34b5c8eb519b94,0,0,240000000.0,8000000000.0,7760000000.0,360000000.0,120000000.0,True
approve,0x03ca725b93317744aedba53b53fb459ab5fbe2dc,0x681aeb6f7ddf819c8857e1402dc6d5e7bd56a333,2230000000.0,0,0,2230000000.0,4460000000.0,3345000000.0,3345000000.0,True
transferFrom,0x708ad6ba9d0b98a7e6868d8e92e7f61ad1f13a4d,0x738cae5d3702835b49997c0816e17544d280ce7c,0,0,7790000000.0,7050000000.0,7050000000.0,11685000000.0,11685000000.0,False
transferFrom,0xc97aad3b17ec2fcd1be446bbb00a568968c326f1,0x0de0feaecfccf5c3146bf6eca90e567d6b47ee4e,0,0,1170000000.0,8080000000.0,6910000000.0,1755000000.0,585000000.0,True
approve,0xe144cfae554dec92990003af703cf5db0bbc3066,0xb74874c3b79825878c22a82658e82823923dff66,3600000000.0,0,0,7660000000.0,11260000000.0,5400000000.0,5400000000.0,True
transferFrom,0x5c339a7ba33ca1a0ed3f30e7e5df4d54ff3b8064,0xbde48fa2d7848809f7b201b3a5aa5d77e50f7a95,0,0,9010000000.0,6440000000.0,6440000000.0,13515000000.0,13515000000.0,False
transferFrom,0x55bd95cd5998a948d7ebb3f2c36b233b5ef4dd81,0x16310c7b13725ded417a653822f5e0728b1568dc,0,0,130000000.0,8920000000.0,8790000000.0,195000000.0,65000000.0,True
transfer,0xfd17092555bdf32f3ee41f4354c7374ce41b6ea5,0x62ea0a0e9422f923ff926659a97efc1185925325,0,1380000000.0,0,8300000000.0,8300000000.0,2070000000.0,690000000.0,True
transfer,0x51c7dc5a484b9d399356accf14587b2a2e3274a1,0xad26d726504cf099720be7f02a0aad46a34b72d7,0,8860000000.0,0,7910000000.0,7910000000.0,13290000000.0,4430000000.0,True
approve,0xc983c53d66d0c6ef18f471acb21189ec380ab73c,0x87a032b41f8209c9ae5d3a33b5406648201781d8,7500000000.0,0,0,10000000000.0,17500000000.0,11250000000.0,11250000000.0,True
transferFrom,0xc156e74fb4ddb8e88d2b47fc50850c18ee44f9c7,0x06b69f178e8bf4df179fef19891e13583a7639ae,0,0,9710000000.0,7760000000.0,7760000000.0,14565000000.0,14565000000.0,False
transfer,0x1da391aec2557b2d5fd4e459119e3927871cda13,0x9a2779ff6b2bee4d30ee9302d3d6cb28cfe47f7e,0,4220000000.0,0,7970000000.0,7970000000.0,6330000000.0,2110000000.0,True
transferFrom,0x98bee66a3c1407fa80405bedbce63100970cfff6,0xaae93d0ba61c04bc8d0dc201e691e1bf6405ce5c,0,0,1400000000.0,9350000000.0,7950000000.0,2100000000.0,700000000.0,True
transfer,0x0ab906638582af585e1e8a535002ef0973afbe9d,0xa9e2be1b542bd6f4ef374bb026cf1f9aedf16061,0,8670000000.0,0,8940000000.0,8940000000.0,13005000000.0,13005000000.0,True
transfer,0x37a50682e5d0ad541e7b5a1cee7484e2fd512e5b,0xaf19fc80b9ab152bcf9ea4aeb0a29cb4e384fdb2,0,7940000000.0,0,5910000000.0,5910000000.0,11910000000.0,3970000000.0,True
approve,0x8ec0955ba964bf2f11b155c8234416cbe6cfafaa,0x13af58d4d7d7f4122b670ff4d355f654661b5cc7,5480000000.0,0,0,6000000000.0,11480000000.0,8220000000.0,8220000000.0,True
transfer,0x854e8d22e57ed00361c858c2873d8ad35af83a9b,0x13704a8a090e3f530ea9d835d43622c6e6bcc7a1,0,410000000.0,0,9040000000.0,9040000000.0,615000000.0,205000000.0,True
transfer,0x2d6c53ccdc998cf86043506d76e968c73d64e56b,0xfc001e576e95a940fd6f92004b540fdf06fe61cc,0,8470000000.0,0,9460000000.0,9460000000.0,12705000000.0,12705000000.0,True
transferFrom,0x2a0ecd558a585c457f41baa7aaed5024d9ea93f6,0xf1d43069e9bef03f0925dc17d40a91519d1f7976,0,0,530000000.0,6360000000.0,5830000000.0,795000000.0,265000000.0,True
approve,0xb7d2cbac035f1deb7c49bb6c8c10d528c19274b2,0x50b335c61b19724c2b96e520031eb869be40ac1c,3530000000.0,0,0,5160000000.0,8690000000.0,5295000000.0,5295000000.0,True
transferFrom,0xf8f88946f7692bae5d9b0910689328da48d02868,0xd74083cf835a449db3501284a336af2bd846b7b5,0,0,7020000000.0,5040000000.0,5040000000.0,10530000000.0,10530000000.0,False
transferFrom,0x4203d85f371bb32db23acee25ac951d8ccde19ef,0x0542ad641d386c347e102098d2fe4482dfe5f3ee,0,0,4330000000.0,9140000000.0,4810000000.0,6495000000.0,2165000000.0,True
approve,0x19df05996636b43ac0bdb9e470aa3fa186d6032b,0x626cbdd636dcc8fc789d2842cf94e60961136138,2790000000.0,0,0,7310000000.0,10100000000.0,4185000000.0,4185000000.0,True
transferFrom,0xe20fe88a13f6004bfa36a9bf1c1db6591835c492,0x19b529aa1ae32365dedab4e7d20e7f6e9d52a7e9,0,0,7280000000.0,7010000000.0,7010000000.0,10920000000.0,10920000000.0,False
transfer,0x04e725dd0cb554435d5ba9dc2f5c1a4e801dc249,0xd161cbc5e580bdf8836043247ada5b5aaf873436,0,7940000000.0,0,7940000000.0,7940000000.0,11910000000.0,11910000000.0,True
approve,0x40daed421bec4f2076828b2b5bb515c3105791d2,0x0511eec2c6d2f1bab8be248b505bbf8a5f9f9553,3080000000.0,0,0,7210000000.0,10290000000.0,4620000000.0,4620000000.0,True
approve,0x53c963bb757957552c164e7c04a941e25283c0f9,0x6c9d8aec84aaf9f28398ea708112ac3f3e0c1844,320000000.0,0,0,8060000000.0,8380000000.0,480000000.0,480000000.0,True
transfer,0x67891af7f10198fd4ff9386027f2e71c2a2a63b0,0xbd06949d351b17d93feda7afa4777f5fe9054d35,0,470000000.0,0,6330000000.0,6330000000.0,705000000.0,235000000.0,True
transfer,0xd31b66aab37ee26b228f50832d66a8cb6ec16941,0x9dcd1305341e553a565b518cad6d9370040fe50c,0,1690000000.0,0,9590000000.0,9590000000.0,2535000000.0,845000000.0,True
approve,0x8d087c9dd02eb5d6b92dacb5bbb25b37c7ff8f8c,0x47044ba56afc9713efef9e2a9cca3ac8202fe677,4460000000.0,0,0,9360000000.0,13820000000.0,6690000000.0,6690000000.0,True
transfer,0xbaca17e30f6ddaf3017a64f6a658d76266ce0714,0xfae8f79686af9395fa55bddc707dc8fe15f13aa2,0,1590000000.0,0,6840000000.0,6840000000.0,2385000000.0,795000000.0,True
transfer,0x1c004573f4957d1a7b6b68955ab62b2c605ecc47,0x2fab96f0944c01b35798a3b060b9419e5eabda8e,0,8440000000.0,0,5260000000.0,5260000000.0,12660000000.0,4220000000.0,True
transferFrom,0x84db476d207a5b4c0b3736ff70a0b84ffe8799dc,0x5c6a8a10b9a408d182f51a53df4abbfcddd5717d,0,0,9450000000.0,9080000000.0,9080000000.0,14175000000.0,14175000000.0,False
approve,0x855ec60337c854e3fe2f13b3fa09b1d986c4cc4c,0x44eeb571450c0fccf21883df6065ac1ed8b0e264,4380000000.0,0,0,6990000000.0,11370000000.0,6570000000.0,6570000000.0,True
transferFrom,0x885683e9189992003c89465580efdd6435a09699,0x70223347c6d1cd9dba08cbe8a6ac479c1e3a5957,0,0,6150000000.0,8170000000.0,2020000000.0,9225000000.0,3075000000.0,True
approve,0xb2dc27264dfeb7f244f4a38af8e58ca23d439523,0x120531e7fea621db234abd7d4d873b057debf51c,3130000000.0,0,0,7580000000.0,10710000000.0,4695000000.0,4695000000.0,True
approve,0xd3f9795adf8936d97b18a3bdb34a8614f6bd58eb,0xccfa9fea0df0fdae022ad76ec40a184c42eff2be,8740000000.0,0,0,7100000000.0,15840000000.0,13110000000.0,13110000000.0,True
transferFrom,0xcc87c44ecd9d7328d06c2ab575389435cf16e4d4,0x7e5eb4ddb0853d5f5742217195025a5bffc89b7b,0,0,6710000000.0,5600000000.0,5600000000.0,10065000000.0,10065000000.0,False
transfer,0xf88e8fbf6bb877f64559834649e8838faae6dbf9,0xdc0483267bae673f01c540b334c49f99315d75df,0,9810000000.0,0,7330000000.0,7330000000.0,14715000000.0,4905000000.0,True
transferFrom,0xa3e4e6736d8f40033d924fec62a8f8f774563681,0xc8d4dac82559c7304438e945703e2155a956c350,0,0,5890000000.0,6820000000.0,930000000.0,8835000000.0,2945000000.0,True
transferFrom,0xa2948a92924680fc994f4920f0a37a019619d2bc,0xe8ac2b6d0f114278067cbb6c614c6514194d2612,0,0,6610000000.0,5210000000.0,5210000000.0,9915000000.0,9915000000.0,False
approve,0xa0e54d5650218b514986e025b4850be9304c3202,0xede6c6dae548c62bacd5b7ec90848724c54a9c53,7120000000.0,0,0,6560000000.0,13680000000.0,10680000000.0,10680000000.0,True
transfer,0xfb0d6db0aa7cd4bf4708bbde2252752e07fb6adc,0x12414458b710ca05cba903c11c85968f34536132,0,5880000000.0,0,8080000000.0,8080000000.0,8820000000.0,2940000000.0,True
transferFrom,0x56987c8496566370977f0d86f024539207fee3f8,0x0191c01a0376c8088d93e0d6e1346bb3654c733d,0,0,12040000000.0,8600000000.0,8600000000.0,9735000000.0,9735000000.0,False
approve,0x3f1dd41c3653befc94eccc4054305ce481763c20,0x3b9ff0cbf19e1181522e495809d1687bbb2d92b5,6800000000.0,0,0,7960000000.0,14760000000.0,10200000000.0,10200000000.0,True
transfer,0x84ad1b484ce3a048b4ce2300ff6cde4d1f01cea4,0x8c9dd9af9ea15e711ed39529b401855b7b679db2,0,5000000000.0,0,7720000000.0,7720000000.0,7500000000.0,2500000000.0,True
approve,0x1fc33b70caf6846bcbbc805b5e9a808f9d494b83,0xab34e3865d21ea0004c53bbcdba6114473468ab4,9970000000.0,0,0,8230000000.0,18200000000.0,14955000000.0,14955000000.0,True
transferFrom,0xbaecbd461deb1fbce216c5c62641a830763c6cb5,0xff4593ad49412e27691ade930fc1f0588a9a74ec,0,0,5250000000.0,5250000000.0,0.0,7875000000.0,2625000000.0,True
approve,0xa6fbeef773e9f539a6615f14f8f0be3c6b094ae5,0x2d8fb20485f14285b3003dbce0b531d7d5ab4b51,1250000000.0,0,0,5830000000.0,7080000000.0,1875000000.0,1875000000.0,True
transfer,0x7b1b8035dded97de90e570764659989f18653126,0x9e948cc5e2c5280a8b72dfbb89899dcf65647591,0,9280000000.0,0,5840000000.0,5840000000.0,13920000000.0,4640000000.0,True
transferFrom,0xf6caaac1a4533078210d1e4f26d35a888fc81672,0x33b094317c79b1ce88ad200644e06dbf699f6951,0,0,5250000000.0,6630000000.0,1380000000.0,7875000000.0,2625000000.0,True
approve,0xf4691e04f7d22fc2d30b7c2f4f9df9f7d18c31fb,0xf15bd73a95d2bc24d91e660959cdc21ddbaa2efb,2260000000.0,0,0,5590000000.0,7850000000.0,3390000000.0,3390000000.0,True
