type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
approve,0xb12f1116cfef5389bfa7514af4fb1c12586ed4ad,0x0fdc6d39f6f604349e19757795a17a0a0e142839,5270000000.0,0,0,5130000000.0,10400000000.0,8770000000.0,8770000000.0,True
transferFrom,0xa55d56c62bb3a1e42e9f0a5f9422e13d0279e2e1,0xb53305cb6165c097bf5110b1f23b800653dc1fd7,0,0,630000000.0,8450000000.0,7820000000.0,8000000000.0,7370000000.0,True
transferFrom,0xd508972d97492d3c4a54057bd304c63f957f53e1,0xb497276360c735cee9bd88e82271e34c593eebbf,0,0,1140000000.0,6340000000.0,5200000000.0,5530000000.0,4390000000.0,True
transferFrom,0x5f2e5a92e099d56c0eca9ec89661783cb32be6dc,0x4c63a7c33aa1554d965de870181088bc60a0e03c,0,0,7050000000.0,5420000000.0,5420000000.0,13540000000.0,13540000000.0,False
transferFrom,0x8c4a61e76427c326650bd0d5cbb87fe7bb507c71,0x3c3a26c08d13bba62fa27d7b48c8b74a08b3d971,0,0,3110000000.0,7720000000.0,4610000000.0,12890000000.0,9780000000.0,True
transfer,0xbc011141d28c509da0102e7f90bd11818d67f8eb,0x9a9257a2eba6043608b67cd20e006b70dc8afc43,0,9200000000.0,0,7920000000.0,7920000000.0,14930000000.0,5730000000.0,True
approve,0xcf3cf1f807523ef5c84a3ba29b1150f3834eb1cd,0x7ebe11cf31fe50d98f35f0e9bbca176f9ebfc28a,6340000000.0,0,0,6950000000.0,13290000000.0,11460000000.0,11460000000.0,True
transferFrom,0xa865759398f855a244da726de20bdb1dd271cba6,0xde17ff3aaa1f32f3ec161607bccec1dca05249c0,0,0,1580000000.0,5810000000.0,4230000000.0,8980000000.0,7400000000.0,True
transferFrom,0x08221e96a4b45c87030aefdc0151b3305a6fa0c2,0xe13c2994d486294fe74038a14148a45c2e3995ca,0,0,4190000000.0,5120000000.0,930000000.0,8530000000.0,4340000000.0,True
transferFrom,0xbf240072e5d535fb290d33312411f1ec7f74d87f,0x3c8890f27d057005d9d030bcd86547966370c1da,0,0,1870000000.0,6650000000.0,4780000000.0,13850000000.0,11980000000.0,True
approve,0xae0ad3cbfaa1081b72d21943da0a31e48116f502,0xb4e768b334bc8cc3a98cc1ad1ddb03394923dab6,7310000000.0,0,0,9010000000.0,16320000000.0,12370000000.0,12370000000.0,True
approve,0xe4880e6af86ffe0b8a119816b759083661ac5806,0x070d851b7957933ede23eeb9157c4cd0b2efcb42,7600000000.0,0,0,9840000000.0,17440000000.0,7430000000.0,7430000000.0,True
transferFrom,0x646df4939718de5bb7d577bcd75cdac36d77d292,0xa57d379ac7438860537f5b656fccb887f884c96c,0,0,9660000000.0,7430000000.0,7430000000.0,14570000000.0,14570000000.0,False
approve,0xb00b7cf806af84bc3b74486af1731d91657460c7,0x673c0125a05a85bb9e66e4b8282c5263804f4c12,9820000000.0,0,0,5940000000.0,15760000000.0,8080000000.0,8080000000.0,True
transfer,0xa40e3dde03436a0fd9e9b8f5e20d4ddc265f0d90,0xece68cb21f62436a57899e2201bbdd8ff8e1d17f,0,4590000000.0,0,5980000000.0,5980000000.0,9060000000.0,4470000000.0,True
approve,0x3263487c10359039490dcb7b9124e7c3c0d49e62,0x6f238dfb18b3a3fe33753b9193d1f525dad83099,830000000.0,0,0,5610000000.0,6440000000.0,8020000000.0,8020000000.0,True
transferFrom,0xd5b57168ee8e3acb7cfbcaecd5e3986b4a644166,0x7481fe7ee7b217d2b5d47ed3ad8322a2bdc6817d,0,0,820000000.0,820000000.0,0.0,7390000000.0,6570000000.0,True
approve,0x8408fe85d2645c6aa54a0110c3191b6b41502d96,0xa69dfdc47e603f8cb1c5a93ad6c5fb464c4749cf,9510000000.0,0,0,7500000000.0,17010000000.0,11260000000.0,11260000000.0,True
transferFrom,0xd41892f600bf84a030f67ad022d7e6a556da31a6,0xbd8bec49eb066738a4eb455a92ad0ceb93ae0d49,0,0,8380000000.0,9350000000.0,9350000000.0,5820000000.0,5820000000.0,False
transferFrom,0xc7010ca724cdbff7a41bea9f48b8101bf8c5deb1,0xef648f414dd3cae8cc87d243746a73aa9f336b65,0,0,4060000000.0,8470000000.0,4410000000.0,6630000000.0,2570000000.0,True
approve,0x1a254b1482cb2c430d7b58f1e723c0ad967c54d4,0x00342082d9c4c685a16feec77c575a03b8a866a9,7710000000.0,0,0,6140000000.0,13850000000.0,8000000000.0,8000000000.0,True
transferFrom,0x52e55fa7f36a07fd8a74e3e667d886aba80f7a88,0x068db3f20376c107d0047f4f0e636914384cacff,0,0,8720000000.0,5650000000.0,5650000000.0,11170000000.0,11170000000.0,False
transfer,0x145d36aca07269ec6d4b9aeec79b24ddbafa9e71,0x0320e420c75800d1bcce45735c23ea46302c6849,0,810000000.0,0,8160000000.0,8160000000.0,9960000000.0,9150000000.0,True
transfer,0x55eca3c06b11e2ce668484175a951fb0700d5c01,0x36724238f879ec65b0731ffce753c0b8c8463441,0,3800000000.0,0,8310000000.0,8310000000.0,10200000000.0,6400000000.0,True
transfer,0x1dc6ba6dff3e03bcc1b1d942e031efb878bb5b5a,0x1186df7e24ccecfbfc35405fbebb1f8037e2536b,0,4920000000.0,0,6440000000.0,6440000000.0,7790000000.0,2870000000.0,True
approve,0xaf43fdf9cfaf0251b1f0e029098f80f515738916,0x4064be36c43f2f7c0c74d1f335aa6552c3c4b11a,6270000000.0,0,0,9040000000.0,15310000000.0,7440000000.0,7440000000.0,True
transferFrom,0x1b55f2110b9054a1897f63010e11d40bfb792680,0x86ddf869f613306ad0cf754401d6d3e6e96823ca,0,0,6100000000.0,9470000000.0,9470000000.0,5350000000.0,5350000000.0,False
transfer,0x1fa08a99904be23750036e84efcbc0ec14fe2f6c,0xe0eafeb8763b97c444cf9ac3905f2d7393c54262,0,650000000.0,0,7940000000.0,7940000000.0,11930000000.0,11280000000.0,True
approve,0x449782ae230fa6a60885189338742af00a5d807f,0x4e7992b49a88b1203e3628c8f04454a43c00f39f,5390000000.0,0,0,5180000000.0,10570000000.0,9820000000.0,9820000000.0,True
transfer,0x39e3854c528a579e11cd0ac8c608642f70ae9451,0xbf26a503857cd59734d1a5617cbb51bb27839792,0,350000000.0,0,7390000000.0,7390000000.0,6660000000.0,6310000000.0,True
approve,0x5744c695a3033c35ba86f7f51ee8d6c6b0612c03,0xc725b74e04fa9fa8a99131e9030c1769a257b3aa,2700000000.0,0,0,6920000000.0,9620000000.0,14960000000.0,14960000000.0,True
transfer,0xeb862f932e21eb9e9d07ae707d9d238f24629bc7,0xae2171eddc232a6f175b3b2943b16fda98953f56,0,660000000.0,0,5130000000.0,5130000000.0,12700000000.0,12040000000.0,True
approve,0x876ec950a8440c5620ec5b0946eb7f1f3720df8b,0xba9ec3e32afda484ff5ea937ceea5f82c37e0bb8,1080000000.0,0,0,5830000000.0,6910000000.0,7750000000.0,7750000000.0,True
transfer,0x06f12e77aa5b5e035d4f4decc3509b65e837a073,0x9e3ecdd87ec26c8ff37ec4e9d6335ccfd97cbe13,0,3270000000.0,0,6960000000.0,6960000000.0,5570000000.0,2300000000.0,True
transfer,0xf0cf8c583fb2a69837bc7bdf361515b6093e7326,0xea0f1677f0a0e5b8b35c58817bbc3a85bfa4c9b6,0,9350000000.0,0,7870000000.0,7870000000.0,7820000000.0,7820000000.0,True
transferFrom,0x5adfc44760a0755863cb17baee450230805f6d40,0x6f6b4d6f93597ac85805c9a0608647ff396550e5,0,0,1530000000.0,8470000000.0,6940000000.0,7550000000.0,6020000000.0,True
transfer,0x35c13f933db9df95d418d452b243eb80f79a966c,0x639c26bdbb7a90ff69a622abb6441d3cc1a7e23e,0,2020000000.0,0,6740000000.0,6740000000.0,13460000000.0,11440000000.0,True
approve,0xccd1578d562d260c328c89d396aaa847d2d0bff8,0xfbe0c15b4a3041cecc90e45054becf37fcb969dd,9560000000.0,0,0,7780000000.0,17340000000.0,7490000000.0,7490000000.0,True
approve,0x51060102fdee57e8f6f455c0b68e1312bb3d435b,0x07c0aa059bfddc8bbc6e4d1318bf2fb0b00ab415,6610000000.0,0,0,7440000000.0,14050000000.0,7320000000.0,7320000000.0,True
transferFrom,0xbb623b700ffc94d9e2c536ebb5bfc43d5341eb92,0x32fc928cd00da941fece352c5e1b6841d64d3d19,0,0,1250000000.0,1250000000.0,0.0,13180000000.0,11930000000.0,True
approve,0x79067f4985b927f24dd39de460a0eaaf29c321a1,0x4b3efe4f1358e6314a917a3b609e74d766a73ad7,3730000000.0,0,0,8470000000.0,12200000000.0,10890000000.0,10890000000.0,True
approve,0x16f13df943ca78cebe128cf63e4f669038d68fe0,0xd5b808e7f3d41315d87ae6baa4f1a44b2f878407,1170000000.0,0,0,8050000000.0,9220000000.0,10440000000.0,10440000000.0,True
transfer,0xbdd75c9987f3a291ebef73ccafb29936540a48cb,0xe7bd18d30bcf76c0806fd92ca98c2d3fb3289eae,0,2210000000.0,0,5630000000.0,5630000000.0,12000000000.0,9790000000.0,True
transfer,0x915cdf17a7812d83ebf223c6b56037067f21c402,0xf3700e32886a0891c379ce4ce0b24690692f9e26,0,7290000000.0,0,5300000000.0,5300000000.0,13600000000.0,6310000000.0,True
approve,0x74a9c2b586a230e4c82bb3c2c01e371bd0aa0826,0x28f0f32e55e67476941a0285eb39288e609b495b,1320000000.0,0,0,6040000000.0,7360000000.0,14720000000.0,14720000000.0,True
transfer,0xd7de845d50ed46a32dfdd7204b0019475fddefdf,0xe0ba6731b8eeb7be4bb1ff8275855dd8a30a43de,0,4510000000.0,0,7750000000.0,7750000000.0,6420000000.0,1910000000.0,True
transferFrom,0x5cc5f8f53f0e70290abf9e939ac2fda3a21d5b20,0x1d6da58e4e26598e99eb04240486e2fe23904aa7,0,0,4540000000.0,5470000000.0,930000000.0,13550000000.0,9010000000.0,True
transferFrom,0x2b5b2e0b9f246cee209c02080df1c071feaf03bb,0x7d3f802dd49cda5b4603603d7b2535ab904119b8,0,0,3830000000.0,6580000000.0,2750000000.0,5310000000.0,1480000000.0,True
transfer,0x5b485c20e6e851e2a8ea2e759aa367f4cc96b593,0x34a00d0b8e22e8ce11fc02aa8298dfdd067bdd0c,0,8510000000.0,0,8860000000.0,8860000000.0,11820000000.0,3310000000.0,True
approve,0xe8f89b94fcd02b238bf9fa86497e5db9f0f9cbc1,0x276541e76c9db6a381614d728c885682a1265360,8070000000.0,0,0,7700000000.0,15770000000.0,8930000000.0,8930000000.0,True
transferFrom,0x0d532c0219060e871b8490b82a7778d0873e064c,0xa3ae0fc3bba225945c601394b07da9d5d4c9b5fa,0,0,7610000000.0,9880000000.0,9880000000.0,6590000000.0,6590000000.0,False
approve,0xd261c4951d8693eb6bbbc7bdca42d1941c159787,0x247ea007d83124633f0d1999902188e71fc188e1,5320000000.0,0,0,7730000000.0,13050000000.0,9010000000.0,9010000000.0,True
approve,0xde29be7ba77cbf7a4df9d2ad6131a54f65dd856c,0x9a1efd005be25df738e919e4b5283873c0384833,4830000000.0,0,0,9580000000.0,14410000000.0,6300000000.0,6300000000.0,True
approve,0x96a7b8cad415263e47cbe9890870965ed071bf33,0x7657b6d3255cfe1d52c7c96ef58a79731166b43a,2900000000.0,0,0,8110000000.0,11010000000.0,9750000000.0,9750000000.0,True
transfer,0xd19960080833bc4c80a01a6721dd289955088072,0xa4da77d4b3d466aada91a04b6e8ae08a23faf3e5,0,8160000000.0,0,9250000000.0,9250000000.0,9290000000.0,1130000000.0,True
approve,0x40745722293ebc879fbf7a19d7dbf97cca674230,0x18e7d67f250355848dd159649ed3b05224387d87,9690000000.0,0,0,8540000000.0,18230000000.0,9580000000.0,9580000000.0,True
approve,0xb745a03a7b1455d2db6e55dd0d740d6e6624ada6,0xa056525030cbe7f7f6d14cbd865904e8656047bb,1980000000.0,0,0,7610000000.0,9590000000.0,6210000000.0,6210000000.0,True
approve,0x447428f51cdfa9e7b6082ceb935ec00929864df1,0x0ae3bdc1e5c1015b02feb5b78ffa2277ce54c0e6,1830000000.0,0,0,6420000000.0,8250000000.0,9680000000.0,9680000000.0,True
transfer,0xb19d9a3a9a61fdf2f6695b2742d7a2926c5913ff,0x3c0efffe0a0734201737bd3e038c9875b767e7f9,0,1690000000.0,0,7020000000.0,7020000000.0,6750000000.0,5060000000.0,True
approve,0xeee180bd22ad5315c2235d89f52fab00b4814eaa,0xc71b4086e9f5b36335dccfa533512761cd796e42,4260000000.0,0,0,6960000000.0,11220000000.0,7540000000.0,7540000000.0,True
transferFrom,0x124a61b91d5f25b4499230383c4d89555aa0e565,0xd8b87f0992758b701e951795a3402a6126fcf574,0,0,3990000000.0,7470000000.0,3480000000.0,11620000000.0,7630000000.0,True
transferFrom,0x8f6a8bb7ee43f4bda62da16582d3e2540c46a183,0x9b7255a6a9fc5911aa7950682ddeb98a450dad82,0,0,3470000000.0,9070000000.0,5600000000.0,14670000000.0,11200000000.0,True
transferFrom,0x22c0ccf87349f155b2cf356d7fdeaa563ba57e9a,0x17e7ab6b1c1f645f7a81ef0ed5536972a451e734,0,0,8820000000.0,8820000000.0,0.0,10280000000.0,1460000000.0,True
transfer,0x427d730ab4a06c51b8ee3c9df7d3f9dc992edaef,0xe8ddd87a4ff54dc00eb24f36a4b63a134b787ffa,0,7570000000.0,0,9150000000.0,9150000000.0,5440000000.0,5440000000.0,True
transfer,0x968efa7d8578332ad37f8f230f98c38ebf7cb025,0x41baa985703dec1719329e2d783d92024090c2a0,0,6620000000.0,0,6230000000.0,6230000000.0,14960000000.0,8340000000.0,True
transfer,0xab5bbc1ac9ba3443db251635061e0eff5140900c,0x20d0e86202843d416a7dce926c67a9ca7082b2a9,0,710000000.0,0,5150000000.0,5150000000.0,14070000000.0,13360000000.0,True
transferFrom,0x40f518c9dcfd2bcab3bff730e5dcbf2ca4be8ce3,0x287994f0ff21f1a2eaa97b380577fbfa480b7068,0,0,8670000000.0,7300000000.0,7300000000.0,7430000000.0,7430000000.0,False
approve,0xe3ded8634d0f6908bfae5c46ddbf48e4b088f1f2,0xd79dcdafee63db5cdfce4cce9b5eb1debe1b4bb8,2330000000.0,0,0,8410000000.0,10740000000.0,8620000000.0,8620000000.0,True
transfer,0xcd6218b7a1a5974779f11f0c847c2b7d184fe839,0xaaddf1ff8a53b77c382b58bf9ffb29bd3e802dbf,0,460000000.0,0,7070000000.0,7070000000.0,7520000000.0,7060000000.0,True
transferFrom,0xb50a30fc4321ff5248222164f54f91abc7b0596e,0x8ef710888af2671a0fdb9053a5dfff4a2686df5a,0,0,9430000000.0,7330000000.0,7330000000.0,10820000000.0,10820000000.0,False
transferFrom,0xcb08885961e1d163269e71d42a5c38882d296da4,0x914f5a479a474bc83bb92b01372eba105c294429,0,0,3640000000.0,5980000000.0,2340000000.0,15000000000.0,11360000000.0,True
approve,0xc19592a341ba8d786419599c075f028eb612e603,0xb7f3cddf7665200a2c042eab40ecd0f3ab9df11c,3650000000.0,0,0,5210000000.0,8860000000.0,10720000000.0,10720000000.0,True
approve,0xf78299fb593890572f91324ce763ae690c6773fb,0xd7966673950afa48c76e97f015ee664378beea95,380000000.0,0,0,5030000000.0,5410000000.0,9130000000.0,9130000000.0,True
transferFrom,0xa4f138bba3bd8de205ab63246cdf48abe01c857e,0x422c2a85ed3634ea87207087d3d9e7cd45fa1b94,0,0,2960000000.0,8770000000.0,5810000000.0,14750000000.0,11790000000.0,True
transfer,0xf28e690edef48930a2ee17a39474d5ae3e6d821a,0xec9355a7b27bdcb2ca06282c97a6bd965bb5a027,0,7610000000.0,0,7550000000.0,7550000000.0,14110000000.0,6500000000.0,True
approve,0x3531894810a3dacf8e3fcd669b97020b5dc67279,0xc55d4e65543b2578e26c0ab7f0734bbe5bdd1b65,6730000000.0,0,0,8640000000.0,15370000000.0,12440000000.0,12440000000.0,True
transfer,0x1910bdc4831bc0d389f1e741aa5869351e1b7a70,0x630409d493ee102bbee5f88dfa13075504e9f569,0,3650000000.0,0,8320000000.0,8320000000.0,13050000000.0,9400000000.0,True
transferFrom,0xd9e191ef8b1b5c799fba824175222eae5b530e8e,0xefcc69316fbbd76fc47e093c810a6fb63244b59b,0,0,4710000000.0,7330000000.0,2620000000.0,13350000000.0,8640000000.0,True
transfer,0x781bd6b6b632f98a367824f56361653879186680,0xfdbc348e08cd0d40f1784a8d1754ae99060ff9ae,0,8910000000.0,0,9680000000.0,9680000000.0,11200000000.0,2290000000.0,True
approve,0x17392dc23d38f33373982481adf63d72a91780c6,0x260038f8e1c1dd0b7c75824b394e5c281af14e4e,2530000000.0,0,0,5530000000.0,8060000000.0,9110000000.0,9110000000.0,True
transfer,0x6ead721c996fd281bc01e5dfb054dfaa7889ad82,0x1ed23f1dbf71e48013307145104a33ea22763dee,0,8810000000.0,0,9830000000.0,9830000000.0,12420000000.0,3610000000.0,True
approve,0xc1574031b8ee62cd013ebba4b02a53da725229af,0xc9995643d7b605156c3c7cd3e1acd4adaaa89cf9,3750000000.0,0,0,9190000000.0,12940000000.0,14720000000.0,14720000000.0,True
approve,0xb0c99d3f7b72949b5b6e9577c1f1c65d3862349f,0x19e4462406be75edb2d4ef02748a4617eaacdfa6,520000000.0,0,0,9320000000.0,9840000000.0,13900000000.0,13900000000.0,True
transfer,0x05f30c4dd14cb20ce9da6991fac5d67b82567e66,0x9659bc452374053cbe8b80847f5103772075def4,0,9720000000.0,0,9760000000.0,9760000000.0,9830000000.0,110000000.0,True
transfer,0x73b1d91e605ee8946cab7076631b31a6a81fc53c,0xc45d58899a6c693cef7ff45b5c4362ea138dcb15,0,8720000000.0,0,7340000000.0,7340000000.0,12980000000.0,4260000000.0,True
transfer,0x2e918712287e5208fe92de5a6247e769224a077a,0x0ca8a2c1851339568d5d4beb19dfef4e8c068d92,0,5600000000.0,0,5600000000.0,5600000000.0,6490000000.0,890000000.0,True
approve,0x577d5425aeb26a2265af621df0bbc30dbad3bba5,0xfffa5fc64cd50465109c7d8911e34d49adaa0bea,4850000000.0,0,0,7180000000.0,12030000000.0,7260000000.0,7260000000.0,True
approve,0xa94430081ce79224924cb00d41a43dd9c6373d56,0x979e44989f33cfe9de8996cc7e650128df84b7df,5250000000.0,0,0,8370000000.0,13620000000.0,6200000000.0,6200000000.0,True
approve,0xe1e4f9b199742b772e5de879cd9780d4a7367833,0x612a54f0497f2d8635a1ad5a35e597a55eccdf36,5390000000.0,0,0,9410000000.0,14800000000.0,13090000000.0,13090000000.0,True
transfer,0x910f78310169b52b86d0400a53b8881bd240a83b,0xf68e259dfbd8224448327cea8b09fb2fe856c471,0,6930000000.0,0,5880000000.0,5880000000.0,13710000000.0,6780000000.0,True
transferFrom,0x6dbbf98ddc407b2a57edcdd2d9ce6bbc27d7abf0,0x43bf02fe8ad7f5b7716e9a19242e704f39fcf36b,0,0,500000000.0,5010000000.0,4510000000.0,10270000000.0,9770000000.0,True
transferFrom,0x1469e633c755987fa09459bccb5032bbf6f95a37,0xa79e52f0d3da5915ef4d88872e8dd6c02c2b0479,0,0,6380000000.0,6610000000.0,6610000000.0,5720000000.0,5720000000.0,False
transferFrom,0x8138ebe7bd4b9ccc42ce4c58cbf028a7bfd5cb78,0xa554e34e347e9ab866f2b1b06c21a008cd894d47,0,0,9930000000.0,9830000000.0,9830000000.0,14860000000.0,14860000000.0,False
approve,0x8683bf83eb608297268487f5588ebf421546d4da,0x36f2adf03863bd548c2a80bf8b0ca9187197aa33,9580000000.0,0,0,7480000000.0,17060000000.0,6570000000.0,6570000000.0,True
transfer,0x8cc9ba8ce38c164993a8cb286af498cef0b138a9,0xd35d929b7ff36b35ab6512429d60239d495a7821,0,6250000000.0,0,5460000000.0,5460000000.0,11120000000.0,4870000000.0,True
approve,0x73c62961988c357f5bdcd0071d82878b17015fad,0xbd45feb5fe776b86fcddd90ae599cc7488c9cb27,8050000000.0,0,0,7360000000.0,15410000000.0,7320000000.0,7320000000.0,True
transfer,0x2e596962828ae8453d66a86806ab8ca1c1421471,0xffa69f8c267bb90d8362bfe1c90654ec7bfb5ebc,0,8390000000.0,0,8110000000.0,8110000000.0,5540000000.0,5540000000.0,True
transferFrom,0x2cd28dec097c3a07fac72a5914e519567109d34c,0x7057b9ba95ffd1fe50d22ab384aaef2a6a373d4d,0,0,8550000000.0,8120000000.0,8120000000.0,13320000000.0,13320000000.0,False
approve,0xce7747209cec8b44ae415e259332d3627da45cd3,0x46d963e1b3d7d6b7f3c17ece660b64e6756c8ffb,1650000000.0,0,0,8370000000.0,10020000000.0,5720000000.0,5720000000.0,True
transferFrom,0x4e1b25965f0d76a916e94cec8959132c609a5004,0x1446d3bfe1277be6d358b37823e7f06bb0b4d099,0,0,3130000000.0,7860000000.0,4730000000.0,7870000000.0,4740000000.0,True
transferFrom,0xef0961e90de55efc35024e8ee65efb743ce2e9eb,0xec16d16103b70e6ed1775224d49bbfc0293eb699,0,0,5590000000.0,9790000000.0,9790000000.0,5040000000.0,5040000000.0,False
transferFrom,0xfed5ed7ad98b1d6c8d461b90d15f070fdaf54661,0x44abf8ca748a042c2c19bf898f87c225552b5e7c,0,0,6250000000.0,7360000000.0,1110000000.0,14210000000.0,7960000000.0,True
approve,0x8467ccc6ea552215301f03a661b1a1d01c3a651f,0x489d566af116af8843816af8c49d188361897e3d,3410000000.0,0,0,6230000000.0,9640000000.0,12880000000.0,12880000000.0,True
transfer,0x1ceee242665a286ac7e5d3a32b1af60fc72a57c9,0x2646143f86b2dbc11a8301a1ba9d292a1ebcc031,0,4920000000.0,0,6080000000.0,6080000000.0,8300000000.0,3380000000.0,True
transfer,0xb7e68e185a15fbdf3d2aa1537d0f22a3cf855f14,0x38d27f9a42c0e01366d11709a411622fcde0a960,0,7560000000.0,0,8800000000.0,8800000000.0,9580000000.0,2020000000.0,True
transferFrom,0xd9135f8a2accf9d5f0fec6ac6b49e97b00c0d41c,0x9ed1a6bbc58814dfa42f0a898b42db8fc7fe5e4d,0,0,850000000.0,9440000000.0,8590000000.0,9590000000.0,8740000000.0,True
transferFrom,0x590c2254d19badf1606df54b8276749279290a78,0x8995283e802e378bce39f950d3a542b38f773ab2,0,0,8150000000.0,6460000000.0,6460000000.0,8730000000.0,8730000000.0,False
transfer,0x797d72078d8c55e8b3b93dfd5ae60c3423cf18d5,0x887c22be6e2be5d75086a9d635aaee20277274d6,0,6140000000.0,0,9300000000.0,9300000000.0,9590000000.0,3450000000.0,True
transferFrom,0x9f09827ec9699e63a3e26ded6cccdd9cf99bac0d,0x5c082cec411d153cbabed0fb5bb134739a8fdb64,0,0,1570000000.0,1570000000.0,0.0,12700000000.0,11130000000.0,True
approve,0x899d49c2098fac5da634765465c611154aad24a2,0x176e917be1d9b7e3111847f83b7b32047374913e,5420000000.0,0,0,9970000000.0,15390000000.0,9910000000.0,9910000000.0,True
transferFrom,0x64949f5b75ddca0663e8bb4830dea76893cfe0a2,0x70b21c6c3281b612b7a04b951ec4345428d5ed67,0,0,6820000000.0,6540000000.0,6540000000.0,5700000000.0,5700000000.0,False
transferFrom,0x66cb969d60af0655ffacea4048b4982c8a860eb7,0x4675a470047f23db792ee674aada11c1061e3fd5,0,0,7720000000.0,5170000000.0,5170000000.0,6560000000.0,6560000000.0,False
approve,0x71db153d471859263ba2dcf9c39c7e11e44458d8,0xecc2923e773ff8299a561ce010f4055c27dbeb49,5670000000.0,0,0,8260000000.0,13930000000.0,11230000000.0,11230000000.0,True
approve,0x72e65e011bf8660c964914bc7fdb6648555420c0,0x00b3f29c7819e3d8d8b7654db352435aea848de0,4810000000.0,0,0,6100000000.0,10910000000.0,7890000000.0,7890000000.0,True
approve,0x06eccf94fabb3482dc0be0e8ac99de5cc5c63b7e,0x946e3ca31aa43013e9090c32a1fabf702d6c0eb7,3030000000.0,0,0,9540000000.0,12570000000.0,7920000000.0,7920000000.0,True
approve,0xb8e9e9b2ed122bef25b7798f958c726ddbe8460a,0xfa294b4baf54b1444c085c53f4dac62b09cc0199,8380000000.0,0,0,5250000000.0,13630000000.0,13890000000.0,13890000000.0,True
approve,0xce88a7cf5470f1fe06d013b27f92cebf75465ef5,0x9e8a602efe685af8e173efc73aa6b8b462261e64,3520000000.0,0,0,6440000000.0,9960000000.0,5770000000.0,5770000000.0,True
transfer,0xcecc9eafbaa629a8f4794f4a8b5b29da9d40d91c,0xb5e10b63223e1ea596232273476b83e8ab159228,0,5830000000.0,0,6770000000.0,6770000000.0,8770000000.0,2940000000.0,True
approve,0xa24c1b9554dee2db863e66d7389fcf2c89f0a621,0xffc22e31e6a3a146fe375798e012be6ce023f0ab,8450000000.0,0,0,9300000000.0,17750000000.0,6020000000.0,6020000000.0,True
approve,0xf774d35abf522ad6e68a17a0dac5cf5c9ab30006,0xa76a0ad1a05a6012b94024c6fb19b183e84ae088,2380000000.0,0,0,7340000000.0,9720000000.0,11890000000.0,11890000000.0,True
transferFrom,0x9ec12b46488967b6276d695c79252e13cbd27516,0xee58dc9a4c4c67a9ad5544b4ae23dcb1857a489c,0,0,7330000000.0,8440000000.0,1110000000.0,8110000000.0,780000000.0,True
transferFrom,0x470b6e22dcaa8f356da0ef53f62041846016eb94,0x5ada2b1f66a4844d3c2de19e97c14d9b6f6338cf,0,0,9000000000.0,5810000000.0,5810000000.0,5690000000.0,5690000000.0,False
transfer,0xdbbf237c8cf50855cb3878cfaa38d13b7968f52f,0xa54c66767fb1614509fca81d64dc66fc6cd88485,0,3310000000.0,0,5620000000.0,5620000000.0,10610000000.0,7300000000.0,True
transferFrom,0x37a32971549d246c65b15ba722285bfb5485a87c,0xea2d5cabe6d4561c1598c52f473556000d8cae62,0,0,2580000000.0,5750000000.0,3170000000.0,11230000000.0,8650000000.0,True
transfer,0x1dccfe445c64ef01ac39d12c8be6d1dcb6f7c2e1,0x06355891a2fb827fce8392c857d0b0b88e141b38,0,390000000.0,0,9780000000.0,9780000000.0,7910000000.0,7520000000.0,True
transferFrom,0x750e268cac84d0c1b0f9c01179d07873ecee7c53,0x548f8bc9a29cef0cfbf25c2eb82dc4fb6e7977fa,0,0,30000000.0,9040000000.0,9010000000.0,11200000000.0,11170000000.0,True
transfer,0x02a8a71468224bb0bd0c66df8da9a292b80998f2,0x8e33a9c452f096d4197c8e031b85b4c416e9e0fd,0,5990000000.0,0,7540000000.0,7540000000.0,13420000000.0,7430000000.0,True
approve,0x21932a85e6fdbb169767d477f9eb3d1ba139aa7a,0xf47784940b3d8d2394ce19a7c3d21d6c27a4e8b3,5840000000.0,0,0,9920000000.0,15760000000.0,6860000000.0,6860000000.0,True
transfer,0x8debad01b63e61272c03e64fe45ad604e20bcee9,0x4436916fbfb7aabef34b59b77de7967ae45e7d46,0,2130000000.0,0,8710000000.0,8710000000.0,11740000000.0,9610000000.0,True
transfer,0xa2f84e6ab7ad528292da64cec040692841b30b3a,0xe0973c20482014297319150069a1d5a9de63a14f,0,4490000000.0,0,6620000000.0,6620000000.0,7030000000.0,2540000000.0,True
transferFrom,0xaf2924a61c1e974f1de2a301ff6b093e75ea8552,0xe3fefe25cb4063120df2665d09632a1104e0474c,0,0,130000000.0,5390000000.0,5260000000.0,9710000000.0,9580000000.0,True
approve,0xe723339986c88b65cd8593bcf3840ed17ba714ba,0x8c4a2a7482ef6fd1d3c981ac42caea46708da34a,4490000000.0,0,0,4490000000.0,8980000000.0,5060000000.0,5060000000.0,True
transferFrom,0x7a6f96976edb02d9310cb20dd9d594d616f1fb1e,0xb094b27373d3a06376c7bd7ee9c1480b2e6369cc,0,0,3450000000.0,9660000000.0,6210000000.0,5170000000.0,1720000000.0,True
approve,0xc460c89604e733993ae372449655bb48abd93d40,0xbaaf1b2ea923385da5e85bbae7561362910d6619,3030000000.0,0,0,6270000000.0,9300000000.0,8580000000.0,8580000000.0,True
